,Site9
167,-0.07041249608400235
168,0.5148999228201024
169,-0.34153478683075306
170,-0.0298056779540049
171,-0.3612229410756003
172,-0.396497550764285
173,0.021055387178517168
174,0.010801140175992558
175,-0.5601553329245778
176,-0.5634366919653856
177,-0.4928874725880163
178,-0.31364323498388613
179,-0.37065684831792295
180,-0.06084664232283838
181,0.9831278315051519
182,0.8140548923291067
183,1.0751333867595863
184,1.3929090314760086
185,0.2983484774527758
186,-0.3222646406472457
187,-1.420899241397612
188,1.7239253280556153
189,0.7101667007871993
190,-0.6305341763336897
191,0.5115569228394353
192,-1.5176578511670356
193,-0.9371061925504947
194,-0.4716463539754785
195,-1.5763920248165453
196,-0.9459332937926175
197,0.3740578457986756
198,1.7974931861236145
199,-0.6249132765590072
200,-0.6171541270949372
201,-0.0833246439669284
202,3.1200402122743283
203,-0.6644849388257636
204,-0.6346122133890946
205,0.5261565464357619
206,0.7278944325015793
207,-0.5512013566503431
208,0.602196211183647
209,-0.47128211717042323
210,-0.3160991278890253
211,-0.486800416098563
212,-0.49223182072341193
213,-0.49843914029466785
214,-0.6586655767277112
215,-0.6745718331290544
216,-0.5340103437625399
217,-0.5142858602900108
218,-0.07621144510174332
219,-0.35362676103795915
220,0.2212464911372037
221,2.233780078995577
222,-0.5887298785572981
223,-0.38353162307695493
224,-0.3968933699454424
225,-0.6094087725204335
226,-0.35712626617018206
227,-0.5410093540269857
228,-0.5391005330457732
229,2.9721756618946107
230,0.9761851892067452
231,-0.4910618716852588
232,-0.5295564281397107
233,-0.4888349138738442
234,-1.0549102145160938
235,0.7075662004480829
236,0.25632604178419116
237,0.3091219652841712
238,-1.4838770929534315
239,-1.4929513923049906
240,-0.7426718231919933
241,-0.3665008682546357
242,2.2283362781389138
243,0.589600308877815
244,0.964533859358142
245,0.8185201334285097
246,-0.5714975399694018
247,-0.6123318870514176
248,-0.1458304067508129
249,-0.46796803373115975
250,1.6913027437875543
251,-0.6267682723834435
252,2.3247583266165672
253,0.05094798999355984
254,-0.710560218728875
255,-0.4855601382986402
256,-0.1169092128670915
257,1.9390439030218791
258,0.24340837625222628
259,-0.49032204476277214
260,0.025551155518189424
261,1.3430119439280297
262,-0.596274463589708
263,1.2795198577396036
264,-0.9038142560648967
265,-0.9038142560648967
266,-0.6760363968639183
267,-0.8954809197526657
268,-0.9014333028328307
269,-0.5260363432437618
270,-0.3960421122641726
271,0.3739697015488127
272,0.802678981671718
273,0.7425158964647084
274,0.014504727041522303
275,-1.0468629082142142
276,-1.2129735648549516
277,-1.149405021994715
278,-1.1751351464857631
279,-1.1418373383208773
280,-0.9420504893315621
281,1.6014479934452868
282,1.5200953939515314
283,0.6078111270703974
284,1.4005259919048958
285,1.0474935485203674
286,-0.8361029178978344
287,-0.21063386225514907
288,-0.37657430552836074
289,-0.9100083821260859
290,-0.0340324732991482
291,1.0308402905823455
292,1.4192760770325594
293,-0.66856627513734
294,-0.7443910690676899
295,-2.163778001062136
296,-0.9705351913161021
297,0.4548379086202134
298,0.7494903973144681
299,0.6623583972716975
300,-0.42379851929199974
301,0.6291019087057546
302,-1.4148418785571002
303,0.11030068707704427
304,1.420606336575197
305,1.2297140922066845
306,1.2010826623109214
307,0.22279798416033314
308,1.83606250481168
309,-0.1654315077171107
310,1.8400856083544515
311,0.8899626550032634
312,1.2580766291668501
313,-1.1872998075810561
314,-0.645521863821169
315,-0.7139146240482835
316,0.1369717752478758
317,-0.9935203202708985
318,-0.5670713447371261
319,-0.9968729065565414
320,-1.0417975627841558
321,-1.1872998075810561
322,0.36494764267159063
323,-0.2512577166295681
324,-0.7735382601908677
325,-1.707190774020078
326,1.2914456384737374
327,-0.1723917447720602
328,1.5661685822823324
329,0.8656757624604168
330,-1.4486876350119904
331,-0.45522459098090895
332,0.41557617924633494
333,0.3557656490444637
334,-0.45015590198075034
335,1.496220674080144
336,1.0522035176662525
337,-0.594106669585254
338,-1.1202365878017144
339,-1.1942394472040299
340,0.3395458442439563
341,0.533169764050014
342,-1.3433841505757764
343,-0.4123952650178084
344,1.2906606745440437
345,0.05648049332615622
346,0.9536562232343192
347,0.704565976614088
348,0.19398732630203044
349,0.4656196766887984
350,-2.060223050351645
351,-1.5890930816310271
352,0.4757636233837399
353,0.7992428124335424
354,0.8330559680833476
355,0.8555980718498843
356,0.9908506944491049
357,-1.08189574688395
358,-1.214894159106517
359,0.0824039126576735
360,-1.9752152783308083
361,-1.369479895423665
362,-0.2878962758439761
363,0.38945912227663715
364,-1.4532388962665366
365,0.4805015144971497
366,-0.5986543079566589
367,1.2986691459188222
368,0.4950682972524317
369,-0.6022960036454794
370,-0.4590559732185397
371,0.13332652549626187
372,1.114156564351917
373,1.484395626048668
374,-0.3837942623162493
375,-0.4724088574108815
376,0.5958218779764656
377,1.6106410765944452
378,-0.5120094610272367
379,0.26680061486675877
380,-1.6508497267445685
381,0.7126957453592591
382,0.6750356836622574
383,-0.20169055264394256
384,0.6870869034052979
385,1.3370995682955475
386,-1.5431419502911436
387,1.3822916423319496
388,0.7149553490610792
389,1.259519841199724
390,-1.4956902725529215
391,-1.5785424082863253
392,-0.3327475673495085
393,-0.12486402678205906
394,0.6208051948185749
395,-0.21675457732274322
396,0.054837232763953525
397,0.017368376213494116
398,0.3756643169772622
399,0.4529438336125848
400,-0.25662263731174034
401,0.1473384723729002
402,-1.5387600723977732
403,0.7269348471378192
404,-0.789968392272186
405,1.2731605215374853
406,0.012099318261085762
407,-1.5112438808685296
408,-1.6663883650227755
409,-1.4415752257200192
410,1.879687636948047
411,0.9078391701705061
412,0.728105748905021
413,0.6285790986928632
414,0.15112548397869774
415,-0.1753240571399985
416,0.47017673521368414
417,0.8641356715212326
418,0.804949352451554
419,-0.6145975189852696
420,-1.076990636717134
