,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
92,-0.897976309,-0.638751972,-0.554450461,-0.618059371,-0.630311436,-0.589008235,-0.462322584,-1.353288584
93,-0.990384767,-0.647507181,-0.616025538,-0.500317685,-0.573416159,0.036895144,0.262212809,1.307601367
94,-0.931332303,-0.281409723,-0.287872416,-0.554192109,-0.010403013,-0.103205321,0.312486693,-0.476193706
95,-0.984948975,-0.819044432,-0.648915037,-0.612845717,0.209675418,-0.527145691,-0.409091412,1.032182212
96,-0.962217483,-0.784347861,-0.616025538,-0.155347579,0.359728895,0.324374022,0.877328571,-1.311721524
97,0.097267726,-0.676042679,-0.701093115,-0.698871007,-0.732535366,1.721739705,3.163311666,0.090493916
98,0.081207433,-0.744138751,-0.448610569,-0.55071634,-0.56466304,-0.659968211,-1.488501283,1.736429889
99,-0.987172708,-0.792778803,-0.670429221,-0.603287351,-0.619370036,-0.323363196,-0.891129245,-1.32966414
100,-0.258282464,-0.037885196,-0.127628841,-0.642389756,-0.639064555,-0.810985596,-0.627930674,-0.633789683
101,0.545967619,0.836338672,-0.325213125,-0.475118357,-0.505579484,-0.527145691,-0.894086532,-0.049458489
102,0.105668495,-0.592057522,1.487171376,0.308667626,-0.278936213,-0.245125274,-0.08083252,1.725066233
103,1.138963072,0.573033857,0.321943409,0.505048593,0.53635434,0.197009962,1.244032198,0.949048091
104,1.39617485,1.360678433,0.33084583,-0.240503928,0.387863921,-0.459824689,-0.539212054,0.316271834
105,0.998126652,2.092873349,1.862556787,1.702451126,0.647018779,-0.095927375,-0.539212054,0.404788739
106,1.941730667,2.381795258,2.849489049,2.95981068,3.656841418,3.390208887,-0.151807416,-0.450475956
107,1.543435387,0.053558102,-0.574728197,1.418306983,0.081504741,-0.021328426,0.442607335,-0.004900992
108,2.253904274,0.214304007,0.195288909,-0.481591814,-0.6646588,-1.003793018,-0.697675096,0.671076924
109,0.272521365,-0.516531582,0.01882576,-0.485657787,-0.708569244,-0.63894574,-0.002196459,-1.920889641
110,-0.805038325,-0.768206983,0.960567399,2.039310929,2.271970575,0.181497631,0.030151385,0.06486669
111,2.156634341,1.324280911,2.282453303,-0.272194248,1.49800952,0.403739627,0.943079416,0.660821487
112,-0.379412087,-0.561191173,-0.701089452,0.20149151,-0.406566481,-0.474116259,-0.494602523,1.110161529
113,-0.462906798,-0.690052699,-0.790908742,-0.686923409,-0.677294899,-0.705618339,-0.740805555,0.684750839
114,-0.394592944,-0.146694349,-0.571350479,-0.680824451,-0.583155962,-0.114825032,-0.672515663,0.129437955
115,-0.863231609,-0.617015661,-0.72195656,-0.780440769,-0.689299193,-0.840815554,-1.096631835,-1.133120201
116,0.210111176,0.569719914,-0.612631061,-0.686923409,-0.339911059,-0.211129897,0.179310886,1.818546295
117,-0.039529576,-0.786815145,2.643998624,-0.571043202,1.339110577,3.124352069,1.388760817,0.538895745
118,-0.826685102,-0.66493168,-0.725131989,-1.081322709,-0.696249047,-0.701914306,-0.153153062,-0.534886418
119,-0.960501542,-0.705404434,-0.651189847,-0.51005362,-0.595476159,-0.87044782,-1.004979611,-1.785289983
120,-0.494393019,0.457605734,0.140852976,-0.215270637,-0.536402397,-0.62783364,-0.295124154,0.097532153
121,-0.450818338,-0.578868927,-0.545039778,0.360064424,-0.527557127,-0.0111121,-0.127993628,0.23275198
122,-0.758090121,-0.685865863,-0.666613362,0.311272758,-0.506075759,0.077784699,-0.023761688,0.281750176
123,0.69842873,0.669273584,-0.715605701,-0.652362645,-0.490596538,0.592645324,-0.277153129,0.554848646
124,-0.754997724,0.205930334,-0.061467241,2.100300511,2.085272214,1.770527906,3.306269103,0.216419248
125,1.598597299,3.280464012,0.520997241,2.092168567,0.227449779,0.050004449,-0.260979208,-1.687673423
126,1.219739972,2.384081414,0.724107173,1.002963821,-0.318719324,0.777456456,0.911620039,-0.117601939
127,-0.128035363,0.39690154,-0.331252163,0.40827811,0.525672584,0.531848137,0.472957214,0.876491797
128,1.052173965,-0.180012783,-0.811472836,-0.577863561,-0.068058139,0.204370379,-0.343061342,0.78481636
129,1.007592184,-0.326508892,-0.709717534,-0.545810547,0.314574607,-0.823545918,-0.650653829,2.176170325
130,-0.971136146,-1.032878502,-1.044343665,-0.860202878,-0.534338811,-0.905415358,-0.352574511,0.467159083
131,-0.18974709,-0.270439087,-0.515457413,-0.82405799,-0.708416928,-1.045503065,-0.733101299,-0.863832455
132,0.209073182,0.455719866,-0.852094518,-0.65560917,-0.662071455,-1.010935969,-0.820833864,0.378501766
133,0.337987003,1.744225986,1.640709279,0.97568466,-0.131641867,-0.366896377,-0.108403156,-0.923817618
134,1.663142025,1.741752318,1.30045242,-0.170722083,-0.367608146,2.549474992,3.64401378,-0.980784659
135,2.253905533,0.514813043,2.162356024,-0.90112162,-0.527273952,-1.227435153,-0.892711146,0.645982776
136,-0.680585915,-0.916341259,1.486266449,-0.602414806,-0.599618105,-0.914511962,-0.783838204,0.745958047
137,-0.748227239,-0.909195107,-0.797798211,-0.508301701,-0.575597585,-0.368715698,-0.381114021,-0.865718781
138,-0.909424419,-0.810798095,-0.461965495,1.215059298,-0.131924461,1.838120528,0.223500765,1.113414327
139,-0.929409355,-0.852025893,-0.799004795,-0.261425293,-0.509753103,0.584608443,0.022667182,-0.806488148
140,-0.90481251,-0.858622341,-0.932533492,-0.320757469,-0.530947679,-0.299581505,-0.313464814,-0.677086193
141,-0.476124641,-0.384777514,-0.498565228,-0.332351112,-0.518230933,-0.239543916,-0.128486514,-1.363708812
142,-0.907887116,-0.070621691,-0.053737703,-0.223234468,2.491964049,0.026076933,-0.003758289,0.896486852
143,-0.89822407,-0.625273003,0.494051708,3.181886809,2.851989247,0.690129054,0.23724201,-1.485942729
144,0.626564625,-0.051586197,-0.25562894,0.636964601,3.767490427,3.381430509,2.14779148,0.288766718
145,-0.535849373,-0.436624008,-0.333799018,-0.140066831,-0.423690266,0.200062858,1.209087687,-0.089976184
146,-0.587745884,-0.441319591,-0.267929816,0.155657753,-0.353583244,-0.137957455,-0.417201685,0.013474077
147,1.048181374,-0.340364555,-0.206822242,0.025901048,-0.389725374,0.427619016,0.611187183,-0.077619625
148,-0.807203677,-0.615056164,-0.518312146,-0.191365994,-0.254301249,-0.025284018,0.354089966,0.297100211
149,-0.807203677,-0.61329532,-0.518312146,-0.752639183,0.736776907,-0.696906077,-0.357411635,-0.009227508
150,-0.775658739,-0.677859587,-0.48617115,-0.618356082,0.613980756,-0.70574321,-1.074892241,0.666360172
151,-0.786852104,-0.58277403,-0.481806323,-0.134031635,-0.13281144,-0.458303504,-0.701204425,-1.957540767
152,-0.731224472,-0.630316808,-0.409985084,-0.850711112,-0.52471405,-1.043763523,0.255436382,-1.723053507
153,-0.771588425,-0.677859587,-0.329434191,-0.366386666,-0.376661953,-1.043763523,-1.37085299,-1.792882434
154,-0.658637196,-0.423711154,-0.467918238,-0.198909988,-0.412804083,0.259713501,-0.892532587,-1.184250062
155,-0.65321011,-0.241757311,-0.363162398,-0.794885553,-0.595691968,-0.30586297,0.566344645,-0.049458165
156,-0.663046703,-0.588056561,-0.303642034,-0.561021723,-0.480298421,-1.043763523,-1.439611548,0.682739797
157,0.643185076,1.267285693,-0.077067849,-0.296981916,-0.529939419,0.2729692,1.926568293,0.594807075
158,1.984014528,3.378537223,3.716363339,3.816003879,0.602223678,-0.588651206,-0.566676812,1.237922867
159,2.455492631,0.305865063,1.466493586,0.007795461,-0.508602499,0.15145863,-0.518844771,0.700556231
160,0.614353681,0.20960561,-0.049291679,0.037971439,-0.362292191,0.268550634,0.183688322,0.868662906
161,0.406428446,1.159287283,-0.113573672,0.225062502,-0.375355611,1.088194661,0.085034738,1.533618198
162,4.088200515,3.726675285,3.676470021,0.455796586,-0.869246327,-0.434552751,-0.728968026,3.933255704
163,-0.326726832,-0.394532196,-0.106912486,-0.30311647,-0.763687293,-0.537651221,-0.741965731,-0.314463575
164,-0.497797919,-1.083551615,-0.991477973,-0.771801638,-0.642330309,-0.495456481,-0.522930323,0.350421801
165,-0.424901648,-0.702735262,-0.732655025,-0.727656943,-0.58272895,-0.456048185,-0.603804935,-0.563436692
166,-0.404326088,-0.733394205,-0.204351713,-0.397980603,1.167971211,-0.355736161,-0.379474165,-0.452280654
167,-0.380811162,-0.384850425,-0.556046425,0.112970762,2.005262592,-0.363299369,-0.340481048,-0.070412496
168,-0.090401826,0.149260647,0.20519754,-0.805614596,1.793426437,-0.42778567,-0.318336809,0.514899923
169,-0.304975526,-0.163783304,-0.447949782,-0.541685674,1.401350027,-0.70165342,-0.540741993,-0.341534787
170,-0.288515078,-0.502645313,-0.543866522,-0.447760791,-0.836932337,-0.398328965,-0.143589879,-0.029805678
171,-0.22737627,-0.633349231,-0.606288527,-0.188528113,-0.096582925,0.047900319,-0.055975716,-0.361222941
172,-0.065123281,-0.346123338,0.234124811,2.340868993,0.75507023,-0.132024424,-0.417985885,-0.396497551
173,-0.191516008,-0.208964906,-0.784419615,2.210313405,0.706958289,-0.270550553,-0.319299602,0.021055387
174,-0.210327949,-0.163783304,0.110803288,-0.76240915,-1.02866201,-0.514563533,-0.584067679,0.01080114
175,-0.139195298,0.352577852,-0.23632396,1.80455791,0.115971319,3.648385482,2.904612774,-0.560155333
176,-0.071002013,0.173465076,0.12450568,-0.462788772,-0.773740535,-0.180588182,-0.424725436,-0.563436692
177,-0.097456304,-0.020170358,0.342221454,-0.353835907,-0.730655215,0.598024199,1.476309351,-0.492887473
178,-0.284399966,0.22671482,0.846164959,-0.647820792,-0.660282526,1.336432156,2.026545553,-0.313643235
179,-0.083347349,0.709189776,-0.329195724,-0.513508209,-0.961161676,-0.362503242,-0.285120451,-0.370656848
180,-0.669595846,-0.886453187,1.066582894,0.370483875,0.183654813,0.238284711,0.476391805,-0.060846642
181,-0.677752857,-0.348284604,-1.025718965,0.360724787,0.926098678,0.17375109,-0.2386161,0.983127832
182,-0.240981998,-0.57850663,-0.058377042,1.037354849,0.228925781,0.19421297,-0.404005799,0.814054892
183,0.272538919,0.757568206,-0.40760911,-0.055662943,0.670569218,-0.948504314,-0.796302097,1.075133387
184,0.766038082,-0.391574216,0.151780309,-0.494821877,1.78725308,-0.948504314,-0.890090157,1.392909031
185,2.788606026,1.067482472,-0.385975265,-0.755064209,-1.104052703,-0.902858583,-0.890090157,0.298348477
186,0.728589986,1.327220143,-0.605404264,-0.455785528,-0.902848404,-0.948504314,-0.890090157,-0.322264641
187,2.027037821,0.246947558,-0.036743197,-1.301573105,-1.422961518,-0.054477569,0.2343581,-1.420899241
188,-0.319956695,-0.60703842,0.905874332,-0.280121954,0.351660403,0.751405695,0.718425511,1.723925328
189,-0.641046308,-0.739858819,-0.330345378,0.897474596,0.548840617,0.378369887,-0.434260012,0.710166701
190,-0.631035431,-0.47421802,0.538098968,-0.878679316,0.356690511,-0.846194916,-0.890090157,-0.630534176
191,-0.587654963,-0.588345178,0.87187829,-0.348435566,0.889881905,-0.674629924,-0.759997041,0.511556923
192,-0.820500549,-0.68279524,-0.497235039,-0.312652245,1.281224267,-0.611670294,0.285790262,-1.517657851
193,-0.71260554,-0.644424903,-1.263691259,-0.813618733,-1.544690119,3.117113792,2.511491879,-0.937106193
194,-0.787872505,-0.667053563,-1.5171163,1.151210869,-1.152341735,0.584562676,2.273492069,-0.471646354
195,-0.453435056,0.944500621,1.273649696,2.885075401,-0.455168838,1.303876448,0.614552712,-1.576392025
196,0.56804518,2.97616081,2.460420617,0.285905117,0.736966637,-0.298446135,-0.298116053,-0.945933294
197,-0.608418264,-0.71132703,-1.140069288,-1.291814017,-1.379702594,-0.507786905,-0.622844608,0.374057846
198,-0.017460691,-0.642176885,-0.789012321,-1.252065736,-1.279170905,-1.275830903,-1.327169876,1.797493186
199,-0.765441556,-0.863977479,-0.789012321,-1.252065736,-1.279170905,-1.064438,-1.343166074,-0.624913277
200,-1.116606282,-0.628889292,-0.789012321,-1.252065736,-1.279170905,-0.714919053,-0.813607753,-0.617154127
201,-1.34310753,-0.846601395,-0.789012321,-1.013532349,-0.428055809,-0.175626932,1.642229481,-0.083324644
202,-0.962093802,-0.608446841,-0.789012321,-0.157556345,0.024921683,1.055496508,0.561223307,3.120040212
203,-1.34310753,-0.781185552,-0.344590104,1.667329611,0.67093559,0.342045461,0.05187071,-0.664484939
204,0.526844634,0.404476607,-0.174845508,-0.710616056,-0.35786075,-0.264508039,-0.342982791,-0.634612213
205,0.189726498,-0.194487208,-0.110805501,-0.465749924,-0.362247941,-0.523944783,-0.770670592,0.526156546
206,-0.617952371,-0.550185855,-0.49967494,-0.81299543,-0.532251601,-0.87346373,-0.449904742,0.727894433
207,-0.161438228,-0.708614851,-0.789012321,-0.744390695,-0.59257548,-1.087258825,-0.698266752,-0.551201357
208,-1.027059277,-0.679995419,-0.404772279,-0.132225366,-0.43792699,2.953228248,2.193677335,0.602196211
209,-0.108763519,0.026291263,-0.188733702,0.989725919,2.364391398,1.083121716,1.66664473,-0.471282117
210,0.753345882,1.475661041,0.34750491,-0.073119748,0.531642269,0.06339118,0.080495484,-0.316099128
211,0.20552891,-0.138270467,0.67927844,1.436184427,2.197678132,0.896951831,0.535124249,-0.486800416
212,2.247551789,3.04972977,3.112798704,1.015056898,0.1664086,-0.068729384,-0.571980984,-0.492231821
213,1.132603786,1.208887055,1.548833715,1.573393897,0.787196157,0.38168163,0.712766229,-0.49843914
214,1.244976498,0.559839235,0.97093052,0.235073832,-0.1330172,-0.534754647,-0.609024809,-0.658665577
215,1.162452787,-0.082053727,-0.20185033,0.949618535,-0.061725343,-0.192442276,-0.517257151,-0.674571833
216,0.729953633,-0.170696923,0.717908392,-0.615571771,-0.472629618,0.151037435,-0.408841441,-0.534010344
217,-0.095709932,0.072919074,0.073182334,-0.045877519,-0.938638106,0.190895817,-0.019250382,-0.51428586
218,3.36837214,1.365575384,1.302336329,-0.516267268,3.212586933,-0.465106726,-0.248421593,-0.076211445
219,0.454732444,2.827271365,1.31625128,0.053426984,0.648201143,-0.491678981,-0.427175138,-0.353626761
220,-0.193625163,1.007609021,0.875611168,2.542572742,-0.552975909,-0.466767492,-0.877267397,0.221246491
221,0.253609268,1.216422733,-0.557628772,0.016841114,-0.131157881,-0.202705708,-0.666429883,2.233780079
222,-0.455614563,-0.299962554,-0.849842741,-0.526720374,-0.59180995,-0.692631658,-0.765431846,-0.588729879
223,-0.336528472,-0.916460179,-0.849842741,-0.350324218,-0.565027853,1.14085393,-0.004583424,-0.383531623
224,-0.516480788,-0.429228185,-0.849842741,-0.376456982,0.058995008,0.425063814,2.055207423,-0.39689337
225,-0.921373497,-0.901544914,-0.849842741,0.796904116,0.425909737,1.227213759,0.44642552,-0.609408773
226,-0.913434425,-0.946290709,1.831104462,2.093089203,1.023150501,1.04286874,0.862600439,-0.357126266
227,-1.069569522,-1.140189155,1.831104462,1.178442468,0.594636949,1.682263624,0.689347004,-0.541009354
228,-0.394748339,-0.086177087,0.101012236,0.146198296,0.408501374,1.468024819,-0.282338932,-0.539100533
229,-0.947837073,-0.916460179,-0.849842741,-0.930471575,-0.867665549,-0.569734979,-0.502343295,2.972175662
230,-0.577347012,0.053032054,-0.849842741,-0.930471575,-1.16896414,-1.453262455,-0.59217841,0.976185189
231,0.309182777,-0.294990799,-0.849842741,-0.927858299,-1.100669793,-1.611035219,-1.467612437,-0.491061872
232,0.49178145,-0.697702957,-0.849842741,-0.930471575,0.207635647,-1.611035219,-0.456509053,-0.529556428
233,0.814637075,0.25687401,-0.692139964,-0.676983766,-0.190078494,0.235736498,2.664802845,-0.488834914
234,-0.654446126,-0.54025474,-0.606986783,-0.544201851,-0.700476321,-0.425715011,0.014525189,-1.054910215
235,-0.785705484,-0.639705371,-0.547491569,0.317802426,-0.296192716,0.679154327,0.422503077,0.7075662
236,-0.807830642,-0.518926175,-0.004915559,2.085722605,-0.056329055,1.361756137,0.862471487,0.256326042
237,-0.791423222,-0.574975658,-0.339004068,-0.295528414,-0.42610477,-0.439012449,-0.60553801,0.309121965
238,-0.736731822,-0.495117545,-0.165094981,1.04616263,0.275893958,0.287914155,2.178032325,-1.483877093
239,-0.629834996,-0.493877512,0.147636271,1.771659031,1.326016392,1.542305793,1.175662644,-1.492951392
240,0.406567025,2.191537543,3.038493458,2.054220788,3.338638286,2.172604348,1.499912253,-0.742671823
241,-0.143578735,1.982468011,0.03830746,-0.457333203,0.968081619,-0.322290494,1.153940685,-0.366500868
242,0.71482764,-0.110459367,0.967348107,-0.499335627,0.347616237,-0.377548736,-0.655301044,2.228336278
243,2.009025031,2.224522416,1.796213052,-0.52415524,-0.505946553,-0.821387662,0.259390911,0.589600309
244,1.559063971,0.69630598,0.519862738,-0.617228792,-0.581390272,-0.800702759,-1.061304208,0.964533859
245,1.814621965,-0.34184949,-0.357818793,-0.655412813,-0.527936874,-0.677184336,-0.857907681,0.818520133
246,1.3925038,-0.521406241,-0.628344039,-0.611023888,-0.520155684,-0.786518825,-1.046296309,-0.57149754
247,-0.49012333,-0.580431803,-0.784963919,-0.897881347,-0.754944656,-0.696391746,-0.898586987,-0.612331887
248,-0.750156075,-0.574727652,-0.784963919,-0.800034793,-0.74141215,-0.756673464,-0.605143065,-0.145830407
249,-0.832938966,-0.638961351,-0.784963919,0.225683475,0.193007361,1.738516876,0.30125505,-0.467968034
250,-0.510011111,-0.509749932,-0.761064132,-0.701233638,-0.701829571,-0.839413078,-1.05301037,1.691302744
251,-0.763828925,-0.554391114,-0.742249406,-0.897881347,-0.636535232,-0.839413078,-1.084605947,-0.626768272
252,-0.363006297,-0.520302623,-0.513454527,-1.328882102,-0.72137445,-1.365590141,0.829553621,2.324758327
