,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
118,1122.091486,695.2367103,1129.121015,519.7529929,984.3982072,576.4894537,601.4933037,593.174774
119,1087.358461,945.4298279,943.2934363,359.6080138,430.7396273,429.7454027,486.4219387,658.3168751
120,893.7295059,933.2865502,781.8388403,635.7267816,774.8533817,522.9166726,684.6817297,632.9810479
121,779.921599,781.1200692,794.6876143,751.6718444,951.5126298,519.1703852,528.0277741,321.3669264
122,1038.792874,685.4362183,720.0123177,440.0711432,623.6791945,172.9982338,297.7868365,447.3253849
123,1005.822405,996.7766557,763.1668532,311.4608897,474.3008443,307.3189169,298.4705987,740.4021617
124,1519.750684,1178.313472,1385.173788,1043.6724,1056.235688,856.3123641,996.1226532,1149.59344
125,1268.956527,1170.919446,1376.38725,994.0178973,1386.768324,848.9269516,998.4018267,983.8250767
126,1398.463676,1481.648408,1934.537382,1132.718447,1934.568472,1031.574519,834.6574226,969.1524154
127,1837.245509,1640.325603,2292.177701,1394.472541,1580.969931,537.4017804,524.3564721,1461.489979
128,660.0498561,648.3201155,1210.13244,651.8645367,1285.865826,416.7033317,476.7646825,1616.442719
129,1910.915457,1403.154039,1704.781621,1127.957747,1381.867629,321.0904165,444.6139885,2032.651446
130,1492.289469,793.1358205,609.2393538,823.8723237,1666.378993,854.7697961,868.0687559,1508.81441
131,946.6905289,656.0733407,788.3858333,895.1075906,1135.595466,971.2742176,755.9654837,1503.700685
132,1363.203132,744.155529,1123.622273,932.1397659,762.0901914,1047.693214,410.2518695,1849.107424
133,442.3973664,166.7041624,301.6848636,460.2351528,1178.61396,726.2841464,1059.195575,943.9521842
134,278.8386035,149.0108021,206.5185121,164.1454136,297.1579383,540.2427559,516.7185256,1130.653309
135,769.0202506,383.1574687,294.9187859,215.537893,1031.130773,653.8858893,360.5494574,1167.312799
136,810.3713012,724.4797218,1232.505633,624.2258588,1072.725086,394.1917941,254.4381201,1088.40278
137,1309.786162,783.4064372,878.192464,775.3595204,975.184986,1107.009887,420.9626864,1095.437256
138,1039.995658,833.8484783,549.8040532,212.9928272,513.9865132,285.0537595,373.19434,857.0354611
139,813.0588206,968.0838016,776.780361,417.8634747,469.7069261,519.8920531,440.9207477,601.4054892
140,871.5607209,857.7823402,674.3757928,249.7870837,466.4303138,260.5147445,182.1112403,478.4387192
141,868.8580131,814.2216086,856.7483424,552.2018804,589.092119,437.4574653,441.520098,440.1693251
142,538.9903112,456.9427963,792.4072851,198.288808,680.9088136,944.4214311,765.4060268,586.5146169
143,437.8903655,635.9772112,730.4166899,374.5569327,962.3977146,547.7545895,566.1180432,586.5042448
144,1222.807985,1172.87552,1350.858141,1136.570982,934.4944237,828.5287086,676.4619587,728.8152211
145,1350.910809,951.9753586,1008.361691,627.7576453,763.5620472,671.5024458,692.201781,701.4681127
146,1395.662589,1020.711801,1260.280255,637.3563576,1774.500432,904.2051626,1184.07545,1285.29586
147,1686.614389,1298.034101,1569.335872,841.4162994,1458.789997,921.4265962,744.5843593,1478.518464
148,1764.806837,1256.26707,1458.447537,967.9660874,1547.448933,972.5275461,664.2514195,1435.229806
149,759.5513092,425.595709,257.5119274,113.8748094,1514.878731,213.0816803,193.6178143,1560.194567
150,1702.527741,724.0888954,656.9524177,344.5301372,1262.258483,450.6558569,503.7479774,1869.261328
151,307.3417953,206.7290994,202.0046219,186.3415924,258.958467,221.40104,195.0784129,1820.16574
152,1343.228534,788.8597926,758.0872581,1246.139675,708.1934176,1183.051104,1180.799661,1579.898988
153,561.3168167,368.5306462,365.3903851,874.1043388,502.4016618,996.3758494,1058.648504,2046.422811
154,745.1089219,651.0812588,261.6894614,390.0679428,351.6669826,610.7713734,349.0911613,1812.58226
155,393.2443755,250.4401804,1220.158904,559.143616,775.9503651,1051.780607,437.4598333,724.2719572
